product,course_id,course_title,order_created_date,country,total_invoice_amount,refund_invoice_amount
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-15,russia,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-16,germany,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-16,russia,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-17,russia,5,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-17,united states,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-18,france,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-18,germany,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-18,kazakhstan,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-18,russia,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-18,united arab emirates,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-19,bulgaria,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-19,russia,11,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-20,france,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-20,germany,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-20,netherlands,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-20,russia,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-20,united states,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-21,australia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-21,russia,5,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-22,finland,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-22,latvia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-22,montenegro,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-22,russia,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-23,belarus,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-23,finland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-23,germany,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-23,russia,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-23,türkiye,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-23,united arab emirates,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-23,united states,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-24,germany,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-24,russia,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-24,ukraine,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-24,united states,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-25,cyprus,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-25,finland,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-25,russia,8,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-25,sweden,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-26,azerbaijan,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-26,germany,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-26,netherlands,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-26,russia,5,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-27,armenia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-27,israel,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-27,kazakhstan,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-27,russia,5,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-27,united states,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-28,germany,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-28,israel,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-28,moldova,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-28,russia,6,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-29,kazakhstan,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-29,russia,11,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-29,switzerland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-29,türkiye,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-29,united states,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-30,lithuania,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-30,russia,4,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-30,ukraine,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-31,germany,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-31,latvia,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-31,netherlands,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-31,poland,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-31,russia,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-31,spain,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-03-31,united states,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-01,france,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-01,kazakhstan,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-01,mozambique,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-01,russia,8,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-02,canada,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-02,germany,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-02,israel,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-02,kazakhstan,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-02,kyrgyzstan,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-02,poland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-02,russia,4,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-02,thailand,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-03,armenia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-03,australia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-03,belarus,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-03,france,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-03,norway,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-03,russia,7,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-03,spain,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-03,taiwan,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-03,united states,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-04,finland,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-04,germany,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-04,kazakhstan,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-04,poland,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-04,russia,12,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-04,türkiye,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-05,estonia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-05,france,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-05,kazakhstan,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-05,russia,13,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-06,greece,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-06,israel,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-06,russia,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-06,ukraine,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-07,germany,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-07,netherlands,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-07,russia,6,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-07,türkiye,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-07,united kingdom,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-08,finland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-08,russia,5,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-08,united states,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-09,italy,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-09,japan,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-09,russia,6,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-09,ukraine,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-09,united states,4,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-10,kazakhstan,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-10,russia,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-11,france,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-11,germany,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-11,kazakhstan,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-11,russia,5,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-11,united kingdom,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-12,egypt,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-12,germany,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-12,united kingdom,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-13,united arab emirates,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-14,russia,5,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-14,uzbekistan,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-15,belgium,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-15,latvia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-15,russia,4,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-16,cyprus,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-16,georgia,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-16,germany,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-16,israel,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-16,kazakhstan,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-16,russia,9,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-16,spain,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-16,united kingdom,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-17,france,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-17,italy,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-17,latvia,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-17,russia,5,1
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-17,türkiye,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-17,united states,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-18,azerbaijan,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-18,brazil,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-18,georgia,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-18,germany,5,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-18,netherlands,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-18,russia,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-18,united states,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-19,finland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-19,russia,10,1
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-20,georgia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-20,germany,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-20,poland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-20,russia,6,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-20,united states,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-21,canada,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-21,germany,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-21,israel,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-21,kazakhstan,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-21,montenegro,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-21,netherlands,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-21,russia,6,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-21,spain,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-22,finland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-22,germany,1,1
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-22,netherlands,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-22,russia,14,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-22,spain,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-22,united states,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-22,uzbekistan,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-23,belarus,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-23,belgium,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-23,bulgaria,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-23,germany,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-23,israel,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-23,kazakhstan,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-23,poland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-23,russia,17,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-24,germany,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-24,moldova,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-24,russia,11,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-24,spain,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-24,türkiye,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-24,united states,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-25,israel,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-25,italy,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-25,russia,14,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-25,south korea,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-26,kazakhstan,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-26,montenegro,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-26,poland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-26,russia,6,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-26,türkiye,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-26,united states,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-27,israel,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-27,luxembourg,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-27,poland,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-27,russia,11,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-27,spain,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-28,germany,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-28,russia,10,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-29,russia,5,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-29,united states,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-30,belarus,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-30,france,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-30,israel,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-30,kazakhstan,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-30,netherlands,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-04-30,russia,11,0
